frame,NOSE.x,NOSE.y,NOSE.z,NOSE.v,LEFT_EYE_INNER.x,LEFT_EYE_INNER.y,LEFT_EYE_INNER.z,LEFT_EYE_INNER.v,LEFT_EYE.x,LEFT_EYE.y,LEFT_EYE.z,LEFT_EYE.v,LEFT_EYE_OUTER.x,LEFT_EYE_OUTER.y,LEFT_EYE_OUTER.z,LEFT_EYE_OUTER.v,RIGHT_EYE_INNER.x,RIGHT_EYE_INNER.y,RIGHT_EYE_INNER.z,RIGHT_EYE_INNER.v,RIGHT_EYE.x,RIGHT_EYE.y,RIGHT_EYE.z,RIGHT_EYE.v,RIGHT_EYE_OUTER.x,RIGHT_EYE_OUTER.y,RIGHT_EYE_OUTER.z,RIGHT_EYE_OUTER.v,LEFT_EAR.x,LEFT_EAR.y,LEFT_EAR.z,LEFT_EAR.v,RIGHT_EAR.x,RIGHT_EAR.y,RIGHT_EAR.z,RIGHT_EAR.v,MOUTH_LEFT.x,MOUTH_LEFT.y,MOUTH_LEFT.z,MOUTH_LEFT.v,MOUTH_RIGHT.x,MOUTH_RIGHT.y,MOUTH_RIGHT.z,MOUTH_RIGHT.v,LEFT_SHOULDER.x,LEFT_SHOULDER.y,LEFT_SHOULDER.z,LEFT_SHOULDER.v,RIGHT_SHOULDER.x,RIGHT_SHOULDER.y,RIGHT_SHOULDER.z,RIGHT_SHOULDER.v,LEFT_ELBOW.x,LEFT_ELBOW.y,LEFT_ELBOW.z,LEFT_ELBOW.v,RIGHT_ELBOW.x,RIGHT_ELBOW.y,RIGHT_ELBOW.z,RIGHT_ELBOW.v,LEFT_WRIST.x,LEFT_WRIST.y,LEFT_WRIST.z,LEFT_WRIST.v,RIGHT_WRIST.x,RIGHT_WRIST.y,RIGHT_WRIST.z,RIGHT_WRIST.v,LEFT_PINKY.x,LEFT_PINKY.y,LEFT_PINKY.z,LEFT_PINKY.v,RIGHT_PINKY.x,RIGHT_PINKY.y,RIGHT_PINKY.z,RIGHT_PINKY.v,LEFT_INDEX.x,LEFT_INDEX.y,LEFT_INDEX.z,LEFT_INDEX.v,RIGHT_INDEX.x,RIGHT_INDEX.y,RIGHT_INDEX.z,RIGHT_INDEX.v,LEFT_THUMB.x,LEFT_THUMB.y,LEFT_THUMB.z,LEFT_THUMB.v,RIGHT_THUMB.x,RIGHT_THUMB.y,RIGHT_THUMB.z,RIGHT_THUMB.v,LEFT_HIP.x,LEFT_HIP.y,LEFT_HIP.z,LEFT_HIP.v,RIGHT_HIP.x,RIGHT_HIP.y,RIGHT_HIP.z,RIGHT_HIP.v,LEFT_KNEE.x,LEFT_KNEE.y,LEFT_KNEE.z,LEFT_KNEE.v,RIGHT_KNEE.x,RIGHT_KNEE.y,RIGHT_KNEE.z,RIGHT_KNEE.v,LEFT_ANKLE.x,LEFT_ANKLE.y,LEFT_ANKLE.z,LEFT_ANKLE.v,RIGHT_ANKLE.x,RIGHT_ANKLE.y,RIGHT_ANKLE.z,RIGHT_ANKLE.v,LEFT_HEEL.x,LEFT_HEEL.y,LEFT_HEEL.z,LEFT_HEEL.v,RIGHT_HEEL.x,RIGHT_HEEL.y,RIGHT_HEEL.z,RIGHT_HEEL.v,LEFT_FOOT_INDEX.x,LEFT_FOOT_INDEX.y,LEFT_FOOT_INDEX.z,LEFT_FOOT_INDEX.v,RIGHT_FOOT_INDEX.x,RIGHT_FOOT_INDEX.y,RIGHT_FOOT_INDEX.z,RIGHT_FOOT_INDEX.v
0,0.49694138765335083,0.29810482263565063,0.15957145392894745,1.0,0.49263280630111694,0.2801949381828308,0.13995112478733063,1.0,0.48913946747779846,0.2781125009059906,0.14009970426559448,0.9999920129776001,0.4857601523399353,0.2760195732116699,0.1400177925825119,1.0,0.5013126134872437,0.2842162847518921,0.1188426986336708,1.0,0.5040229558944702,0.28472936153411865,0.11887739598751068,0.9999933242797852,0.5065457820892334,0.2853354811668396,0.11865399777889252,1.0,0.47748345136642456,0.2758195996284485,0.07981228828430176,0.9999963045120239,0.5053223967552185,0.28800666332244873,-0.017116665840148926,0.9999818801879883,0.4902799725532532,0.3069433569908142,0.1428600251674652,0.9999301433563232,0.4988018870353699,0.3108525276184082,0.1161407083272934,0.9999189376831055,0.4289327561855316,0.33250802755355835,0.09459301084280014,0.9993442893028259,0.5165202021598816,0.3533439040184021,-0.11292507499456406,0.9999499320983887,0.3638649880886078,0.34507638216018677,0.24175362288951874,0.9859941005706787,0.5578625202178955,0.4123453199863434,-0.26834654808044434,0.9985514283180237,0.35408568382263184,0.287018358707428,0.3659645915031433,0.9627506136894226,0.5775775909423828,0.3683308959007263,-0.36811965703964233,0.9644128680229187,0.3467023968696594,0.2734360694885254,0.3813289701938629,0.9458832144737244,0.5852252244949341,0.3542134463787079,-0.3966377377510071,0.9404678344726562,0.35515910387039185,0.2642846405506134,0.3753637969493866,0.9475212097167969,0.5791686773300171,0.34679222106933594,-0.3932175934314728,0.9352428317070007,0.3623133599758148,0.2718200087547302,0.36727777123451233,0.9170598983764648,0.5742918848991394,0.35384833812713623,-0.36871349811553955,0.909786581993103,0.39655089378356934,0.5498896241188049,0.09552593529224396,0.9995682835578918,0.4402122497558594,0.5677338242530823,-0.09558732062578201,0.9999279975891113,0.4022306799888611,0.7102842330932617,0.17892098426818848,0.9307246208190918,0.46782058477401733,0.7332338094711304,-0.08600477874279022,0.9998842477798462,0.4091631770133972,0.8687187433242798,0.25344204902648926,0.8703011274337769,0.4718422293663025,0.8975875377655029,-0.12985719740390778,0.9974364638328552,0.40153560042381287,0.8972574472427368,0.25806018710136414,0.8453666567802429,0.46002140641212463,0.927293598651886,-0.13625603914260864,0.9827850461006165,0.4439752697944641,0.8925431370735168,0.23324492573738098,0.7452124357223511,0.519258439540863,0.9224207401275635,-0.185881569981575,0.9765989780426025
1,0.4972952902317047,0.2720370888710022,0.17353536188602448,1.0,0.4938398003578186,0.2514266073703766,0.15103945136070251,1.0,0.49055853486061096,0.24973604083061218,0.15123143792152405,0.9999990463256836,0.48730579018592834,0.24809278547763824,0.15106713771820068,1.0,0.5019282102584839,0.2560559809207916,0.1300351470708847,1.0,0.5037301778793335,0.256712406873703,0.13015560805797577,0.9999988079071045,0.5054132342338562,0.257502019405365,0.13013657927513123,1.0,0.47580236196517944,0.24954698979854584,0.09519556909799576,0.9999996423721313,0.5016905665397644,0.2614135146141052,-0.003014786634594202,0.9999943971633911,0.48911771178245544,0.2822169065475464,0.16111159324645996,0.9999927282333374,0.4963831305503845,0.28602319955825806,0.13371911644935608,0.9999904632568359,0.413830429315567,0.30113375186920166,0.10541316121816635,0.999923825263977,0.5035585761070251,0.33660247921943665,-0.07614421844482422,0.9999852180480957,0.3271220326423645,0.3364347219467163,0.2313351184129715,0.9276552200317383,0.482649564743042,0.4166260063648224,-0.14298181235790253,0.9560074806213379,0.34950554370880127,0.2916812300682068,0.4374072551727295,0.36254754662513733,0.5183485746383667,0.36791837215423584,-0.21386270225048065,0.8258548974990845,0.3496340811252594,0.2781321704387665,0.47584599256515503,0.3328081965446472,0.5292520523071289,0.35602548718452454,-0.23034122586250305,0.829737663269043,0.36219698190689087,0.27244165539741516,0.47071632742881775,0.3287605941295624,0.5300353765487671,0.34556490182876587,-0.22438320517539978,0.8225287795066833,0.3644620180130005,0.2785438299179077,0.4402175545692444,0.2825915515422821,0.5242764949798584,0.35205212235450745,-0.21207790076732635,0.7237173318862915,0.39490431547164917,0.5503544211387634,0.09720102697610855,0.9996551275253296,0.4431300163269043,0.5657259821891785,-0.09693653136491776,0.9999767541885376,0.403832346200943,0.7058836221694946,0.22019127011299133,0.8496446013450623,0.4648255407810211,0.7234446406364441,-0.06883023679256439,0.999727189540863,0.40775617957115173,0.854454755783081,0.35772815346717834,0.9100196957588196,0.46785441040992737,0.8914783596992493,-0.08526351302862167,0.9988184571266174,0.38796958327293396,0.8971590399742126,0.37088388204574585,0.8984593749046326,0.4492386281490326,0.9200516939163208,-0.08909521251916885,0.9934146404266357,0.440594345331192,0.8808387517929077,0.373505562543869,0.7958769202232361,0.5046792030334473,0.9287540316581726,-0.11084413528442383,0.9857262372970581
2,0.49626222252845764,0.2710706293582916,0.1398523449897766,1.0,0.4918210506439209,0.25352320075035095,0.1217675432562828,1.0,0.4880742132663727,0.25195980072021484,0.12193222343921661,0.9999995231628418,0.48437562584877014,0.25045454502105713,0.12173646688461304,1.0,0.5005534291267395,0.2578004002571106,0.09993591159582138,1.0,0.502577543258667,0.2585238814353943,0.10005251318216324,0.9999992847442627,0.5044952034950256,0.2593902349472046,0.10007035732269287,1.0,0.47143158316612244,0.2530091404914856,0.07848868519067764,0.9999998807907104,0.4995044767856598,0.26470133662223816,-0.02193518541753292,0.9999963045120239,0.48677858710289,0.28106430172920227,0.1308184713125229,0.9999957084655762,0.4945341646671295,0.28442686796188354,0.10249830782413483,0.9999945163726807,0.4068867564201355,0.30124562978744507,0.08731255680322647,0.9999798536300659,0.49923524260520935,0.3390980064868927,-0.10041727125644684,0.9999830722808838,0.3268868029117584,0.32261893153190613,0.2263200581073761,0.8498795032501221,0.48565569519996643,0.40983879566192627,-0.2805027663707733,0.6307967901229858,0.3510497808456421,0.29433518648147583,0.4309898912906647,0.3051898777484894,0.5114538073539734,0.3700938820838928,-0.48235997557640076,0.34356364607810974,0.35371020436286926,0.2865235209465027,0.4621168076992035,0.2986011803150177,0.5153441429138184,0.36155208945274353,-0.5122283697128296,0.4156416654586792,0.36093273758888245,0.28363925218582153,0.4492860436439514,0.29785335063934326,0.5178285837173462,0.35423898696899414,-0.5023605823516846,0.4205036461353302,0.3625870943069458,0.2889358401298523,0.4305325448513031,0.24258191883563995,0.5146507620811462,0.35942134261131287,-0.4815734028816223,0.30537548661231995,0.3934030532836914,0.5585964918136597,0.09514056891202927,0.9996362924575806,0.4445265829563141,0.5723124742507935,-0.09490260481834412,0.9999806880950928,0.4108099341392517,0.7114924192428589,0.24596726894378662,0.47982561588287354,0.46210169792175293,0.7295499444007874,-0.01938924752175808,0.979969322681427,0.4055418074131012,0.8512649536132812,0.4004601836204529,0.5465736389160156,0.4587421417236328,0.883303701877594,-0.012813548557460308,0.9662914276123047,0.393561989068985,0.8760632276535034,0.41517940163612366,0.649970531463623,0.44407254457473755,0.9064649343490601,-0.013824556954205036,0.9337537884712219,0.4454577565193176,0.883665919303894,0.4215794503688812,0.2853871285915375,0.49819111824035645,0.923471212387085,-0.037936825305223465,0.7670535445213318
3,0.5082496404647827,0.25405824184417725,0.0339711531996727,1.0,0.5024608373641968,0.23537440598011017,0.03329724818468094,1.0,0.49869027733802795,0.2334543913602829,0.033414263278245926,1.0,0.4949788451194763,0.231608584523201,0.033313702791929245,1.0,0.5097243785858154,0.24029795825481415,-0.0028989308048039675,1.0,0.5105183720588684,0.24110999703407288,-0.0029134578071534634,1.0,0.511315643787384,0.242097407579422,-0.0030865627340972424,1.0,0.4781838357448578,0.23537375032901764,0.04079323634505272,1.0,0.501253068447113,0.2501600384712219,-0.11794761568307877,0.9999998807907104,0.49717944860458374,0.264058917760849,0.04061378166079521,0.9999995231628418,0.5026246905326843,0.2678915560245514,-0.004926186520606279,0.9999995231628418,0.4075869619846344,0.29501256346702576,0.08823798596858978,0.999992847442627,0.48675307631492615,0.33093202114105225,-0.23319606482982635,0.9999980926513672,0.3368265628814697,0.31604433059692383,0.2691369652748108,0.39922240376472473,0.48398828506469727,0.4149952232837677,-0.514374852180481,0.6101906895637512,0.35004112124443054,0.2816079258918762,0.4883086681365967,0.25209319591522217,0.5303124189376831,0.3767690360546112,-0.7876805067062378,0.5408577919006348,0.3490775227546692,0.280239075422287,0.5121869444847107,0.3003058433532715,0.5374824404716492,0.3724812865257263,-0.8298077583312988,0.7050299048423767,0.3567630648612976,0.2734329402446747,0.49456462264060974,0.29753977060317993,0.5403833389282227,0.36209067702293396,-0.8178874254226685,0.6935781240463257,0.35700929164886475,0.27504268288612366,0.4850192964076996,0.24485045671463013,0.5368984341621399,0.36451926827430725,-0.7855259776115417,0.53885817527771,0.40664833784103394,0.5505887269973755,0.11167354881763458,0.9999070167541504,0.4420705735683441,0.5679346323013306,-0.11147121340036392,0.999997615814209,0.4135856032371521,0.7061536312103271,0.2682047486305237,0.17775516211986542,0.4612307548522949,0.7334842681884766,-0.02619832754135132,0.9357720613479614,0.4054417014122009,0.8408997654914856,0.43148747086524963,0.17294149100780487,0.45403236150741577,0.8793278932571411,0.02594398520886898,0.8926966786384583,0.3911455273628235,0.8638515472412109,0.44597625732421875,0.36584851145744324,0.43901997804641724,0.8991819620132446,0.029694631695747375,0.8271722793579102,0.44159120321273804,0.8817269206047058,0.4428049921989441,0.13993141055107117,0.4929346442222595,0.9174119830131531,-0.014387567527592182,0.6229497790336609
4,0.5227071046829224,0.23468691110610962,0.06947606801986694,1.0,0.5154626369476318,0.2164861112833023,0.07052851468324661,1.0,0.5112305879592896,0.21466919779777527,0.07067225128412247,1.0,0.5070328712463379,0.2128896713256836,0.07060205191373825,1.0,0.5236269235610962,0.22124075889587402,0.03146523982286453,1.0,0.5246961712837219,0.22208985686302185,0.03141195699572563,1.0,0.5257288217544556,0.22310955822467804,0.03119572065770626,1.0,0.49018868803977966,0.21759814023971558,0.06650691479444504,1.0,0.5161584615707397,0.23250722885131836,-0.09431233257055283,0.9999998807907104,0.5121527910232544,0.24516773223876953,0.07506095618009567,0.9999994039535522,0.518751859664917,0.24903185665607452,0.026032205671072006,0.9999995231628418,0.4335152506828308,0.2823837697505951,0.12847483158111572,0.9999974966049194,0.49438849091529846,0.31466981768608093,-0.2242755889892578,0.9999991655349731,0.3598247766494751,0.3011726140975952,0.31336498260498047,0.544419527053833,0.4961085319519043,0.4087420701980591,-0.5289297103881836,0.894845187664032,0.35456138849258423,0.255588173866272,0.5143035650253296,0.47891029715538025,0.5290976166725159,0.3718336522579193,-0.8305338025093079,0.7555657029151917,0.3519630432128906,0.24972684681415558,0.5252509117126465,0.4890548884868622,0.5328124165534973,0.35843706130981445,-0.8763976097106934,0.8335983157157898,0.35287219285964966,0.24295298755168915,0.5176958441734314,0.46791553497314453,0.5366783142089844,0.35049325227737427,-0.874292254447937,0.8325810432434082,0.35553914308547974,0.24658384919166565,0.5128783583641052,0.36404693126678467,0.5343229174613953,0.35983315110206604,-0.8331640362739563,0.709392249584198,0.41693535447120667,0.53119957447052,0.1310369074344635,0.999971866607666,0.44888120889663696,0.5467403531074524,-0.13098885118961334,0.9999995231628418,0.4298110008239746,0.678470253944397,0.30758994817733765,0.2470988929271698,0.47192344069480896,0.7278128266334534,-0.1368388682603836,0.9998165965080261,0.4080483019351959,0.8053748607635498,0.46555107831954956,0.26592448353767395,0.44778212904930115,0.8745548725128174,-0.20418937504291534,0.9987745881080627,0.3952469229698181,0.8259486556053162,0.47877925634384155,0.49280548095703125,0.4274163842201233,0.8902907967567444,-0.21259328722953796,0.955330491065979,0.44159191846847534,0.8478783369064331,0.46598392724990845,0.3961276412010193,0.4918438792228699,0.9080834984779358,-0.2879639267921448,0.9888395667076111
5,0.5163232684135437,0.23892784118652344,0.09128670394420624,1.0,0.511587917804718,0.21945179998874664,0.08611179143190384,1.0,0.508026659488678,0.21755646169185638,0.08622138202190399,1.0,0.5045119524002075,0.21572209894657135,0.08612184226512909,1.0,0.5186724066734314,0.2235388308763504,0.05283849313855171,1.0,0.5195976495742798,0.2237919270992279,0.052829913794994354,1.0,0.5204800367355347,0.2241920381784439,0.052623383700847626,1.0,0.48894017934799194,0.2164345234632492,0.0710814818739891,1.0,0.5114580392837524,0.22856348752975464,-0.06655260175466537,1.0,0.5059903264045715,0.24787820875644684,0.09334155917167664,0.9999996423721313,0.5117446780204773,0.25079280138015747,0.052311353385448456,0.9999997615814209,0.4288523197174072,0.272793710231781,0.1368335485458374,0.9999520778656006,0.49476009607315063,0.30143609642982483,-0.19080772995948792,0.9999984502792358,0.3563714921474457,0.30578550696372986,0.3360430598258972,0.08734551817178726,0.4920133650302887,0.3897859752178192,-0.477988064289093,0.572013258934021,0.37510988116264343,0.26048243045806885,0.5763579607009888,0.020046930760145187,0.5369576811790466,0.35025253891944885,-0.7458902597427368,0.5166223049163818,0.3780221939086914,0.2614828646183014,0.6067323088645935,0.031958721578121185,0.5428589582443237,0.34387725591659546,-0.7854762077331543,0.6615308523178101,0.38179919123649597,0.25290578603744507,0.5922569632530212,0.0327937938272953,0.5459810495376587,0.3318096399307251,-0.7667774558067322,0.669415295124054,0.3820146918296814,0.2547711730003357,0.574874997138977,0.024900713935494423,0.5428986549377441,0.3367180824279785,-0.7409147024154663,0.5332196354866028,0.41397637128829956,0.5222993493080139,0.12168632447719574,0.99949049949646,0.4493746757507324,0.5365229845046997,-0.12164958566427231,0.9999960660934448,0.43126899003982544,0.6744378209114075,0.2558644413948059,0.03795384615659714,0.4722610116004944,0.7157958149909973,-0.12489038705825806,0.9317742586135864,0.41521841287612915,0.8119908571243286,0.3996082842350006,0.07177044451236725,0.4461947977542877,0.8656550049781799,-0.08913261443376541,0.9288971424102783,0.4029725193977356,0.8358291983604431,0.41252487897872925,0.20293568074703217,0.4250296950340271,0.8863444924354553,-0.08805546909570694,0.8569587469100952,0.45044535398483276,0.8493632674217224,0.4166482090950012,0.07669030129909515,0.49310335516929626,0.9079993367195129,-0.1221085637807846,0.7350534796714783
6,0.5214951038360596,0.22816476225852966,0.09217433631420135,1.0,0.5166712403297424,0.20980854332447052,0.08761239796876907,1.0,0.5126775503158569,0.2081788033246994,0.08770417422056198,1.0,0.5087005496025085,0.20657043159008026,0.08759268373250961,1.0,0.525062620639801,0.2133653312921524,0.05242026597261429,1.0,0.526425838470459,0.21350868046283722,0.052382100373506546,1.0,0.527725100517273,0.2138003408908844,0.05218707397580147,1.0,0.4942433834075928,0.20920005440711975,0.0737864300608635,1.0,0.5205336213111877,0.21966616809368134,-0.07775270938873291,0.9999997615814209,0.511116623878479,0.2383621633052826,0.09318724274635315,0.9999991655349731,0.5180158019065857,0.24066761136054993,0.04887453094124794,0.9999991655349731,0.4350852072238922,0.2728596031665802,0.13463784754276276,0.9999803304672241,0.5047167539596558,0.29420578479766846,-0.2116519957780838,0.9999988079071045,0.3607719838619232,0.30846789479255676,0.30506330728530884,0.16151081025600433,0.49852126836776733,0.3908756375312805,-0.48330098390579224,0.6933307647705078,0.3666364550590515,0.25889888405799866,0.47750240564346313,0.07218027859926224,0.5310696959495544,0.3507683575153351,-0.7307695746421814,0.35674363374710083,0.36526066064834595,0.25109925866127014,0.492556095123291,0.09348434209823608,0.5359601378440857,0.3438963294029236,-0.7745651006698608,0.4586527347564697,0.36941561102867126,0.2396203577518463,0.4814538359642029,0.09549924731254578,0.5389487743377686,0.33148518204689026,-0.7653250098228455,0.4659115672111511,0.37215739488601685,0.24456553161144257,0.4750217795372009,0.06697690486907959,0.5370851755142212,0.336190402507782,-0.7296570539474487,0.3322998881340027,0.4228171408176422,0.5168806910514832,0.12875217199325562,0.9997459053993225,0.4582107961177826,0.5291668772697449,-0.12854835391044617,0.9999960660934448,0.44950562715530396,0.6524314880371094,0.2998714745044708,0.007543845102190971,0.477634996175766,0.7061270475387573,-0.12537339329719543,0.9768694043159485,0.44225063920021057,0.7784452438354492,0.4739623963832855,0.013872438110411167,0.44622182846069336,0.8581851720809937,-0.15374884009361267,0.9102595448493958,0.43174877762794495,0.8019663691520691,0.489555686712265,0.07684781402349472,0.4253627359867096,0.8819195628166199,-0.15698127448558807,0.683219313621521,0.47686272859573364,0.8087301254272461,0.4918067455291748,0.02421773225069046,0.4925473630428314,0.89865642786026,-0.21191278100013733,0.6356446743011475
7,0.5193362236022949,0.22233888506889343,0.09012344479560852,1.0,0.5154929161071777,0.20462490618228912,0.08095158636569977,1.0,0.5116668939590454,0.20339860022068024,0.08104412257671356,1.0,0.5078597068786621,0.20223930478096008,0.0809820145368576,1.0,0.5236951112747192,0.2075973004102707,0.05039561912417412,1.0,0.5252169370651245,0.20764297246932983,0.05041075870394707,1.0,0.5266879796981812,0.20786839723587036,0.05025844648480415,1.0,0.4940658509731293,0.20514363050460815,0.06450529396533966,1.0,0.5207369923591614,0.21308375895023346,-0.0741816833615303,0.9999998807907104,0.509280800819397,0.2335232049226761,0.08836165815591812,0.9999998807907104,0.5165525674819946,0.23501458764076233,0.04949258267879486,0.9999998807907104,0.4334869384765625,0.26297757029533386,0.13335643708705902,0.9999963045120239,0.5051625967025757,0.29080772399902344,-0.19581878185272217,0.9999995231628418,0.3533991575241089,0.29033148288726807,0.26958775520324707,0.4347333610057831,0.49592843651771545,0.3776944875717163,-0.4419328272342682,0.8675974607467651,0.3657234311103821,0.25440946221351624,0.4657730162143707,0.11895149946212769,0.5376542806625366,0.33669745922088623,-0.6820600032806396,0.6619378924369812,0.36599427461624146,0.24778442084789276,0.49095726013183594,0.12528178095817566,0.5459867715835571,0.33210140466690063,-0.7188751101493835,0.7240310907363892,0.3699105381965637,0.23824581503868103,0.4784662127494812,0.12308281660079956,0.5500272512435913,0.320158451795578,-0.7071921825408936,0.7237599492073059,0.372474730014801,0.24241778254508972,0.46571430563926697,0.09424728900194168,0.5460847020149231,0.3225509822368622,-0.6786054968833923,0.5832332372665405,0.4245227873325348,0.5045816898345947,0.12473756074905396,0.9999253749847412,0.4586154818534851,0.5195466876029968,-0.12455985695123672,0.9999991655349731,0.4565975069999695,0.6310969591140747,0.32641369104385376,0.058428697288036346,0.4766688942909241,0.690872073173523,-0.14287428557872772,0.9997655749320984,0.44205498695373535,0.753810703754425,0.5241409540176392,0.12898950278759003,0.4461677670478821,0.8512440919876099,-0.21565309166908264,0.9989402890205383,0.4299246668815613,0.7758064866065979,0.5429390668869019,0.26527294516563416,0.42655062675476074,0.8777559995651245,-0.22536322474479675,0.9112209677696228,0.4783356189727783,0.783857524394989,0.5547136068344116,0.24472171068191528,0.4917054772377014,0.8953608870506287,-0.28042399883270264,0.9873104095458984
8,0.5286796689033508,0.20714162290096283,0.06697309762239456,1.0,0.522701621055603,0.1899692863225937,0.06316687166690826,1.0,0.5184304118156433,0.1886407881975174,0.06328321993350983,1.0,0.514167308807373,0.1873788684606552,0.06324691325426102,1.0,0.5312004685401917,0.1936160922050476,0.027889421209692955,1.0,0.5324963331222534,0.19410963356494904,0.02783236838877201,1.0,0.5337644815444946,0.19474413990974426,0.02762707695364952,1.0,0.4983280301094055,0.1929994523525238,0.06474073976278305,1.0,0.5258914828300476,0.20359279215335846,-0.09397120773792267,1.0,0.518064558506012,0.21902848780155182,0.07214784622192383,1.0,0.525273323059082,0.22156499326229095,0.026921933516860008,1.0,0.4398500323295593,0.25871917605400085,0.11864928156137466,0.9999966621398926,0.5130174160003662,0.2839494049549103,-0.2189822494983673,0.9999997615814209,0.36680153012275696,0.29681602120399475,0.25877276062965393,0.36319488286972046,0.4965156614780426,0.3725854456424713,-0.5030511617660522,0.9170762896537781,0.3770151734352112,0.2574180066585541,0.4389307498931885,0.1674174666404724,0.5307663083076477,0.3230389654636383,-0.7724136114120483,0.6277361512184143,0.3776797652244568,0.24757486581802368,0.44611039757728577,0.15592807531356812,0.5366548299789429,0.31534984707832336,-0.8176212310791016,0.7038518786430359,0.3822186589241028,0.2399379462003708,0.4377043843269348,0.1531645953655243,0.5394500494003296,0.3052787184715271,-0.809399425983429,0.7004895806312561,0.38475385308265686,0.24546609818935394,0.43698930740356445,0.1214810386300087,0.5360013246536255,0.3081628382205963,-0.7720903158187866,0.5789262056350708,0.4332706928253174,0.49839773774147034,0.12326829135417938,0.9999754428863525,0.4681215286254883,0.5138299465179443,-0.1231139525771141,0.9999997615814209,0.4703142046928406,0.5976696014404297,0.34392687678337097,0.07785511016845703,0.48424607515335083,0.6860967874526978,-0.1479223668575287,0.9995551705360413,0.4660414159297943,0.690620481967926,0.5416668057441711,0.07453195750713348,0.45042330026626587,0.8483677506446838,-0.21453285217285156,0.9976229071617126,0.45532822608947754,0.7077372074127197,0.5585716366767883,0.18702885508537292,0.43284931778907776,0.8729422688484192,-0.22291269898414612,0.9087585806846619,0.49596911668777466,0.7136180996894836,0.5563383102416992,0.19139353930950165,0.48758840560913086,0.8976360559463501,-0.2917329668998718,0.9806177020072937
9,0.5413334965705872,0.2154080867767334,0.07965178787708282,1.0,0.5338278412818909,0.19829630851745605,0.07640214264392853,1.0,0.5296744108200073,0.19702738523483276,0.07645826041698456,1.0,0.525530219078064,0.19581274688243866,0.07645444571971893,1.0,0.5416358113288879,0.2017553299665451,0.038101356476545334,1.0,0.5427497625350952,0.20215336978435516,0.03813306987285614,1.0,0.5438161492347717,0.20271608233451843,0.038047559559345245,1.0,0.5099554061889648,0.19959323108196259,0.08265446126461029,1.0,0.5359507203102112,0.2090400606393814,-0.0932110920548439,1.0,0.5317184329032898,0.2275199443101883,0.08464159071445465,1.0,0.5393540263175964,0.23000511527061462,0.0351342037320137,1.0,0.4564966559410095,0.2651987671852112,0.13810665905475616,0.9999998807907104,0.5245428085327148,0.28386935591697693,-0.22430536150932312,0.9999998807907104,0.373832106590271,0.2925781309604645,0.2751270830631256,0.6870402097702026,0.5180073976516724,0.3628450334072113,-0.49706679582595825,0.9925609230995178,0.3832719027996063,0.25728482007980347,0.46587586402893066,0.22783026099205017,0.5589569807052612,0.328652024269104,-0.7431626319885254,0.943960428237915,0.3855074346065521,0.24854211509227753,0.48184341192245483,0.17727619409561157,0.567221999168396,0.32407474517822266,-0.7850469350814819,0.9425087571144104,0.38910558819770813,0.24192747473716736,0.44303566217422485,0.17042198777198792,0.5690431594848633,0.3141903281211853,-0.7752561569213867,0.9398874044418335,0.3919307291507721,0.24620305001735687,0.46038150787353516,0.13620510697364807,0.5644450187683105,0.3161936104297638,-0.7408781051635742,0.877856969833374,0.4499376714229584,0.4933837354183197,0.1342952400445938,0.9999953508377075,0.4761924147605896,0.5040908455848694,-0.13414707779884338,0.9999998807907104,0.5023149251937866,0.597793459892273,0.3420708179473877,0.5925632119178772,0.5008496046066284,0.6747257113456726,-0.24255327880382538,0.9999997615814209,0.5090519189834595,0.730974018573761,0.5263378024101257,0.7866081595420837,0.4507400095462799,0.8479077219963074,-0.3987351059913635,0.9999977350234985,0.4980289936065674,0.7584551572799683,0.5422646999359131,0.7701795101165771,0.4339827597141266,0.87727290391922,-0.4184635281562805,0.9970805048942566,0.55500328540802,0.7557092308998108,0.5389248728752136,0.918778121471405,0.488656610250473,0.8972549438476562,-0.49950510263442993,0.9999594688415527
