frame,NOSE.x,NOSE.y,NOSE.z,NOSE.v,LEFT_EYE_INNER.x,LEFT_EYE_INNER.y,LEFT_EYE_INNER.z,LEFT_EYE_INNER.v,LEFT_EYE.x,LEFT_EYE.y,LEFT_EYE.z,LEFT_EYE.v,LEFT_EYE_OUTER.x,LEFT_EYE_OUTER.y,LEFT_EYE_OUTER.z,LEFT_EYE_OUTER.v,RIGHT_EYE_INNER.x,RIGHT_EYE_INNER.y,RIGHT_EYE_INNER.z,RIGHT_EYE_INNER.v,RIGHT_EYE.x,RIGHT_EYE.y,RIGHT_EYE.z,RIGHT_EYE.v,RIGHT_EYE_OUTER.x,RIGHT_EYE_OUTER.y,RIGHT_EYE_OUTER.z,RIGHT_EYE_OUTER.v,LEFT_EAR.x,LEFT_EAR.y,LEFT_EAR.z,LEFT_EAR.v,RIGHT_EAR.x,RIGHT_EAR.y,RIGHT_EAR.z,RIGHT_EAR.v,MOUTH_LEFT.x,MOUTH_LEFT.y,MOUTH_LEFT.z,MOUTH_LEFT.v,MOUTH_RIGHT.x,MOUTH_RIGHT.y,MOUTH_RIGHT.z,MOUTH_RIGHT.v,LEFT_SHOULDER.x,LEFT_SHOULDER.y,LEFT_SHOULDER.z,LEFT_SHOULDER.v,RIGHT_SHOULDER.x,RIGHT_SHOULDER.y,RIGHT_SHOULDER.z,RIGHT_SHOULDER.v,LEFT_ELBOW.x,LEFT_ELBOW.y,LEFT_ELBOW.z,LEFT_ELBOW.v,RIGHT_ELBOW.x,RIGHT_ELBOW.y,RIGHT_ELBOW.z,RIGHT_ELBOW.v,LEFT_WRIST.x,LEFT_WRIST.y,LEFT_WRIST.z,LEFT_WRIST.v,RIGHT_WRIST.x,RIGHT_WRIST.y,RIGHT_WRIST.z,RIGHT_WRIST.v,LEFT_PINKY.x,LEFT_PINKY.y,LEFT_PINKY.z,LEFT_PINKY.v,RIGHT_PINKY.x,RIGHT_PINKY.y,RIGHT_PINKY.z,RIGHT_PINKY.v,LEFT_INDEX.x,LEFT_INDEX.y,LEFT_INDEX.z,LEFT_INDEX.v,RIGHT_INDEX.x,RIGHT_INDEX.y,RIGHT_INDEX.z,RIGHT_INDEX.v,LEFT_THUMB.x,LEFT_THUMB.y,LEFT_THUMB.z,LEFT_THUMB.v,RIGHT_THUMB.x,RIGHT_THUMB.y,RIGHT_THUMB.z,RIGHT_THUMB.v,LEFT_HIP.x,LEFT_HIP.y,LEFT_HIP.z,LEFT_HIP.v,RIGHT_HIP.x,RIGHT_HIP.y,RIGHT_HIP.z,RIGHT_HIP.v,LEFT_KNEE.x,LEFT_KNEE.y,LEFT_KNEE.z,LEFT_KNEE.v,RIGHT_KNEE.x,RIGHT_KNEE.y,RIGHT_KNEE.z,RIGHT_KNEE.v,LEFT_ANKLE.x,LEFT_ANKLE.y,LEFT_ANKLE.z,LEFT_ANKLE.v,RIGHT_ANKLE.x,RIGHT_ANKLE.y,RIGHT_ANKLE.z,RIGHT_ANKLE.v,LEFT_HEEL.x,LEFT_HEEL.y,LEFT_HEEL.z,LEFT_HEEL.v,RIGHT_HEEL.x,RIGHT_HEEL.y,RIGHT_HEEL.z,RIGHT_HEEL.v,LEFT_FOOT_INDEX.x,LEFT_FOOT_INDEX.y,LEFT_FOOT_INDEX.z,LEFT_FOOT_INDEX.v,RIGHT_FOOT_INDEX.x,RIGHT_FOOT_INDEX.y,RIGHT_FOOT_INDEX.z,RIGHT_FOOT_INDEX.v
0,0.4865015149116516,0.26149889826774597,-0.004015312995761633,0.9941061735153198,0.4810429513454437,0.25009220838546753,0.0072510926984250546,0.988725483417511,0.47987690567970276,0.2494850754737854,0.007218888960778713,0.9890100359916687,0.47865986824035645,0.24888290464878082,0.007271179463714361,0.9906002283096313,0.480804979801178,0.2512911260128021,-0.027594279497861862,0.9917259216308594,0.4794843792915344,0.25151580572128296,-0.027605820447206497,0.9931482672691345,0.47812309861183167,0.25178974866867065,-0.027736913412809372,0.993846595287323,0.46454882621765137,0.25387778878211975,0.05533502623438835,0.9660636782646179,0.4662427306175232,0.2570185661315918,-0.1001645103096962,0.9895104169845581,0.48260918259620667,0.2728944420814514,0.017899513244628906,0.9838767647743225,0.4818568825721741,0.27432382106781006,-0.02732701227068901,0.9908646941184998,0.42525309324264526,0.306673526763916,0.15397346019744873,0.993923008441925,0.46085643768310547,0.31368130445480347,-0.19091498851776123,0.9999279975891113,0.417431503534317,0.40700358152389526,0.17321431636810303,0.0215582437813282,0.4552158713340759,0.4102621376514435,-0.23249199986457825,0.9814965724945068,0.4243899881839752,0.4834536910057068,0.12561975419521332,0.06112727150321007,0.46247854828834534,0.5024092197418213,-0.22367818653583527,0.9778580665588379,0.423667848110199,0.5005542039871216,0.13472534716129303,0.08243162930011749,0.46191173791885376,0.52723628282547,-0.2535153031349182,0.9690790772438049,0.4322756826877594,0.5040780305862427,0.10880961269140244,0.0791119933128357,0.4628092646598816,0.5275529026985168,-0.23925872147083282,0.9642263054847717,0.43258151412010193,0.49752798676490784,0.11237237602472305,0.0790683701634407,0.46192675828933716,0.5192418694496155,-0.21676714718341827,0.9325953125953674,0.4236775040626526,0.48057329654693604,0.1072181835770607,0.9889488220214844,0.4430542588233948,0.4844540059566498,-0.10741672664880753,0.9966374635696411,0.4272177815437317,0.6012828350067139,0.1569226235151291,0.3904125988483429,0.4451974332332611,0.6170933246612549,-0.10730068385601044,0.9759777784347534,0.4119505286216736,0.7175851464271545,0.24909183382987976,0.6099761724472046,0.43351927399635315,0.7578752040863037,-0.09031011164188385,0.9757513999938965,0.40048152208328247,0.7362807393074036,0.25422483682632446,0.6511605978012085,0.4212331175804138,0.7754546403884888,-0.09337642788887024,0.9472406506538391,0.4333423972129822,0.7507450580596924,0.21829882264137268,0.7511584758758545,0.4741334021091461,0.784441351890564,-0.1702003926038742,0.9627785682678223
1,0.4855743944644928,0.26322439312934875,0.017744822427630424,0.9932160377502441,0.4804941713809967,0.2508977949619293,0.025848066434264183,0.9872123599052429,0.4792681336402893,0.250153124332428,0.025813255459070206,0.9874384999275208,0.4779258370399475,0.24936720728874207,0.025850992649793625,0.9890465140342712,0.4803887903690338,0.25217410922050476,-0.005181991495192051,0.9906554222106934,0.47916311025619507,0.2523913085460663,-0.005185436457395554,0.9921469688415527,0.47789376974105835,0.25262898206710815,-0.005316062364727259,0.9928621649742126,0.46368616819381714,0.25378334522247314,0.0578305646777153,0.9631410837173462,0.46619510650634766,0.257184237241745,-0.0812884196639061,0.9882153868675232,0.48177313804626465,0.27452245354652405,0.03323793783783913,0.9825602769851685,0.48101577162742615,0.27609360218048096,-0.006961992476135492,0.9900192618370056,0.4241405427455902,0.30885976552963257,0.14277125895023346,0.9939444065093994,0.4645451009273529,0.3177664577960968,-0.17049266397953033,0.999927818775177,0.42108410596847534,0.4044207036495209,0.15934635698795319,0.024217447265982628,0.4602661728858948,0.4113321006298065,-0.2028558999300003,0.9804231524467468,0.41415318846702576,0.47585633397102356,0.12537851929664612,0.060476742684841156,0.46441182494163513,0.5015472769737244,-0.18684403598308563,0.9763954877853394,0.4110860824584961,0.49200698733329773,0.1347047984600067,0.08075658231973648,0.4631384313106537,0.5251127481460571,-0.21150174736976624,0.967227041721344,0.4185301661491394,0.4953085482120514,0.11295024305582047,0.07737672328948975,0.4635073244571686,0.5272148847579956,-0.20010145008563995,0.962166428565979,0.4202304482460022,0.48974794149398804,0.11329521983861923,0.07727062702178955,0.4628468155860901,0.5186604857444763,-0.18096929788589478,0.9291513562202454,0.4224233031272888,0.48349377512931824,0.10484202206134796,0.9891932606697083,0.44483399391174316,0.48719993233680725,-0.10512945801019669,0.99675452709198,0.4242042005062103,0.6013016104698181,0.17311713099479675,0.3811824321746826,0.4460623264312744,0.6203877329826355,-0.10177940130233765,0.9750844836235046,0.41152697801589966,0.7161955237388611,0.2749011814594269,0.6010962724685669,0.43479084968566895,0.7589887976646423,-0.08794491738080978,0.9750470519065857,0.39922618865966797,0.7347439527511597,0.28154972195625305,0.6456952095031738,0.42338448762893677,0.7764190435409546,-0.09024889767169952,0.9461442232131958,0.4356999397277832,0.7443939447402954,0.25373297929763794,0.740226149559021,0.4741644859313965,0.7851884365081787,-0.1570487916469574,0.9609562754631042
2,0.4854740500450134,0.26403138041496277,0.0021323184482753277,0.9930210709571838,0.4805086553096771,0.2511862814426422,0.009978262707591057,0.9868742227554321,0.47929295897483826,0.2503737509250641,0.009938484989106655,0.9870505928993225,0.4779447913169861,0.2494954764842987,0.009971430525183678,0.9885857701301575,0.4803692698478699,0.25243356823921204,-0.020964758470654488,0.9904586672782898,0.4791072905063629,0.25259846448898315,-0.02096783183515072,0.9919688105583191,0.4777764678001404,0.2527783215045929,-0.02109537273645401,0.9926618337631226,0.4636029303073883,0.2531875967979431,0.04371415451169014,0.9625967741012573,0.465725839138031,0.25714176893234253,-0.09740322083234787,0.988023042678833,0.4816421568393707,0.2752687633037567,0.018053019419312477,0.9823147058486938,0.4805280566215515,0.2770353853702545,-0.022377120330929756,0.989912748336792,0.42432817816734314,0.3096371293067932,0.13080118596553802,0.9940635561943054,0.46544933319091797,0.32032278180122375,-0.18107327818870544,0.9999284744262695,0.4215299189090729,0.4027941823005676,0.15218567848205566,0.025117196142673492,0.46468406915664673,0.41446608304977417,-0.21347856521606445,0.9794310331344604,0.4152032732963562,0.4767022728919983,0.12293007224798203,0.05843888595700264,0.46767672896385193,0.5026118755340576,-0.19906961917877197,0.9752348065376282,0.4121236205101013,0.4930087625980377,0.1335870623588562,0.0776761844754219,0.46502989530563354,0.5251520872116089,-0.2251787632703781,0.965856671333313,0.4196905493736267,0.4961519241333008,0.11268670856952667,0.07431100308895111,0.4645789563655853,0.5278342962265015,-0.2154649794101715,0.9606074690818787,0.42127031087875366,0.4902074933052063,0.1122138649225235,0.07425659149885178,0.46438106894493103,0.5191709995269775,-0.19443602859973907,0.9262619018554688,0.4217827320098877,0.4843565821647644,0.10462524741888046,0.9896444082260132,0.4459725022315979,0.4891529381275177,-0.10493334382772446,0.996932327747345,0.42324352264404297,0.600627601146698,0.20183317363262177,0.37763842940330505,0.44737210869789124,0.6202300786972046,-0.09850937873125076,0.97535240650177,0.4113801419734955,0.7113368511199951,0.3272823691368103,0.5998484492301941,0.4373165965080261,0.7590969800949097,-0.07993324100971222,0.9753777384757996,0.3985203504562378,0.7278832197189331,0.336514949798584,0.6441532969474792,0.4276489317417145,0.77651447057724,-0.08169908821582794,0.9462171792984009,0.43489527702331543,0.7387405633926392,0.31011465191841125,0.7370745539665222,0.47483253479003906,0.7855068445205688,-0.1499902904033661,0.9609144330024719
3,0.4853355288505554,0.2730720341205597,-0.031960152089595795,0.9930821061134338,0.48063141107559204,0.26021188497543335,-0.02122649736702442,0.9870145916938782,0.4794692397117615,0.2593095302581787,-0.02126811444759369,0.9871811270713806,0.47816649079322815,0.25823691487312317,-0.02122781239449978,0.9887372255325317,0.4804013669490814,0.26107969880104065,-0.05400233343243599,0.990546464920044,0.47913217544555664,0.26090848445892334,-0.05401572585105896,0.992011308670044,0.47779566049575806,0.2606549561023712,-0.05412771552801132,0.9926914572715759,0.46392861008644104,0.260104775428772,0.02908257767558098,0.9631859064102173,0.46569257974624634,0.2635132968425751,-0.1172502264380455,0.9879810810089111,0.481280654668808,0.28408434987068176,-0.008981755003333092,0.9826802611351013,0.48011264204978943,0.28568074107170105,-0.05153219774365425,0.990068256855011,0.42868709564208984,0.3173491358757019,0.12901343405246735,0.994239091873169,0.4651816487312317,0.3290058672428131,-0.1968720406293869,0.9999269843101501,0.42719927430152893,0.404800683259964,0.14890435338020325,0.026731081306934357,0.471035897731781,0.4171754717826843,-0.23029856383800507,0.9797474145889282,0.4305618405342102,0.4846811592578888,0.10032671689987183,0.06090999394655228,0.47928935289382935,0.5015395283699036,-0.2181607037782669,0.9749897718429565,0.428034245967865,0.5046804547309875,0.10605357587337494,0.0798778086900711,0.4756864905357361,0.5229189991950989,-0.2487187683582306,0.9654287695884705,0.4336492121219635,0.5060481429100037,0.08384905010461807,0.07644104957580566,0.4762248992919922,0.524771511554718,-0.23955023288726807,0.9600746035575867,0.43471425771713257,0.49908512830734253,0.08891171962022781,0.07633901387453079,0.47648462653160095,0.5161738395690918,-0.21370117366313934,0.9252760410308838,0.4217366576194763,0.49061113595962524,0.10454801470041275,0.9900229573249817,0.44114989042282104,0.4953402280807495,-0.10483195632696152,0.9970408082008362,0.4270680546760559,0.6044338941574097,0.18727371096611023,0.3727937340736389,0.4473628103733063,0.6242981553077698,-0.09609723091125488,0.974930465221405,0.4138568341732025,0.7114871144294739,0.30058300495147705,0.5961819291114807,0.4373435378074646,0.764308512210846,-0.07374683767557144,0.9755141735076904,0.3986932039260864,0.7412764430046082,0.30858728289604187,0.6427600979804993,0.4270520806312561,0.7843925356864929,-0.07666467130184174,0.9463046789169312,0.43749088048934937,0.7402383089065552,0.27932751178741455,0.7384758591651917,0.482822984457016,0.7867833375930786,-0.15212227404117584,0.9614115357398987
4,0.485187292098999,0.2793964743614197,-0.021787062287330627,0.9934963583946228,0.4804583191871643,0.26660841703414917,-0.011158802546560764,0.9878801703453064,0.4792671799659729,0.2657472789287567,-0.011195855215191841,0.9880159497261047,0.4779204726219177,0.2646939158439636,-0.01115114800632,0.9894975423812866,0.4801963269710541,0.26736074686050415,-0.045085642486810684,0.9911945462226868,0.47890347242355347,0.26714563369750977,-0.04509153962135315,0.9925380349159241,0.47754764556884766,0.26681748032569885,-0.045217081904411316,0.9931961297988892,0.46376341581344604,0.26814693212509155,0.03612358495593071,0.9658669233322144,0.4653119146823883,0.2707895338535309,-0.10929161310195923,0.9888103604316711,0.4810466170310974,0.2911500930786133,-0.00011394596367608756,0.9839024543762207,0.4798814356327057,0.2922900915145874,-0.04350316897034645,0.9907565712928772,0.4291079044342041,0.32753661274909973,0.12898610532283783,0.9944561719894409,0.4659629762172699,0.3418780565261841,-0.18704353272914886,0.9999262690544128,0.42624855041503906,0.41006502509117126,0.1507350653409958,0.030391978099942207,0.4785601496696472,0.42495211958885193,-0.2163374423980713,0.9807825088500977,0.42107051610946655,0.4851788282394409,0.10742348432540894,0.061222437769174576,0.492684930562973,0.501244843006134,-0.1854202002286911,0.9738916158676147,0.41521525382995605,0.5048304200172424,0.11406902968883514,0.07917524874210358,0.49656543135643005,0.5209164619445801,-0.2098962813615799,0.9635226726531982,0.42029017210006714,0.505855917930603,0.0905265286564827,0.07585219293832779,0.49584221839904785,0.5219203233718872,-0.20022425055503845,0.9579710364341736,0.42288297414779663,0.49896252155303955,0.09497327357530594,0.075530506670475,0.4932502806186676,0.5144861340522766,-0.1797836273908615,0.9216240048408508,0.4216124415397644,0.49381062388420105,0.10105116665363312,0.9906350374221802,0.43836021423339844,0.49748852849006653,-0.10128679126501083,0.9972385168075562,0.4324612617492676,0.60652756690979,0.15441051125526428,0.3729952275753021,0.4508061408996582,0.6241127252578735,-0.11749543249607086,0.9744470715522766,0.4137600064277649,0.7118442058563232,0.2485637664794922,0.597782552242279,0.4414406716823578,0.76345294713974,-0.11058187484741211,0.9759857058525085,0.3990410566329956,0.7356616258621216,0.2547457814216614,0.6411275863647461,0.4322544038295746,0.7834424376487732,-0.1154816597700119,0.9464961886405945,0.4358488619327545,0.7389787435531616,0.22295713424682617,0.7432252168655396,0.4899364113807678,0.7857412099838257,-0.19698064029216766,0.9629141688346863
5,0.4850536286830902,0.29755353927612305,-0.04004228487610817,0.9940159916877747,0.480476051568985,0.2846117913722992,-0.028426632285118103,0.988892138004303,0.47935739159584045,0.28382113575935364,-0.02849661186337471,0.9890069365501404,0.47814518213272095,0.2827686369419098,-0.028493573889136314,0.9903835654258728,0.4800025522708893,0.2847340703010559,-0.060932718217372894,0.9919397830963135,0.47847098112106323,0.2842448055744171,-0.060958683490753174,0.993158221244812,0.4767884612083435,0.2836402952671051,-0.06106172874569893,0.9937781691551208,0.4639330506324768,0.2842850387096405,0.022774549201130867,0.968878448009491,0.4636555314064026,0.2868000566959381,-0.12107276916503906,0.9897552728652954,0.4810420572757721,0.3085711896419525,-0.017122525721788406,0.9852363467216492,0.4794423580169678,0.3092476725578308,-0.05917787551879883,0.9915388226509094,0.4321157932281494,0.33960914611816406,0.11802144348621368,0.9948925971984863,0.4657565951347351,0.35487109422683716,-0.19358164072036743,0.9999286532402039,0.42612165212631226,0.41366326808929443,0.16880632936954498,0.03786923363804817,0.4851837754249573,0.43314599990844727,-0.22043733298778534,0.9819437861442566,0.4193507134914398,0.4807039499282837,0.16681553423404694,0.06632746011018753,0.5123646259307861,0.501035213470459,-0.19285175204277039,0.9736871719360352,0.41577014327049255,0.4958550035953522,0.17472293972969055,0.08351794630289078,0.5167046785354614,0.5201746821403503,-0.21840307116508484,0.9627424478530884,0.421811580657959,0.49291008710861206,0.15700653195381165,0.08013194054365158,0.5176557302474976,0.5181427597999573,-0.20932385325431824,0.9572310447692871,0.4236399531364441,0.4880731701850891,0.15842744708061218,0.07913944870233536,0.5144244432449341,0.5130794048309326,-0.18727847933769226,0.9198293685913086,0.4238518178462982,0.5056437253952026,0.10069284588098526,0.9913820028305054,0.4362320303916931,0.5129433870315552,-0.10088463872671127,0.9974744319915771,0.4355866014957428,0.6067206263542175,0.15732590854167938,0.3775976896286011,0.4607364535331726,0.6248795986175537,-0.17016060650348663,0.974192202091217,0.4118095934391022,0.708848774433136,0.2549317181110382,0.6013662219047546,0.44198161363601685,0.7633678317070007,-0.1725768893957138,0.9765232801437378,0.39453282952308655,0.7274244427680969,0.2640349864959717,0.6401529312133789,0.4322701096534729,0.7829549312591553,-0.17799976468086243,0.9467514157295227,0.4356604218482971,0.7311812043190002,0.2366981953382492,0.7491832375526428,0.48992615938186646,0.7857638597488403,-0.26121070981025696,0.9649099707603455
6,0.48464274406433105,0.3101193606853485,-0.03613138198852539,0.9944466948509216,0.4802921712398529,0.2969895005226135,-0.02576381526887417,0.9897601008415222,0.47922998666763306,0.29648682475090027,-0.025837723165750504,0.9898674488067627,0.47807708382606506,0.29587432742118835,-0.025841306895017624,0.9911600947380066,0.47963589429855347,0.2971385717391968,-0.05916017293930054,0.9925636053085327,0.47803598642349243,0.29691800475120544,-0.0591798834502697,0.9936731457710266,0.4762813448905945,0.296646386384964,-0.05927889421582222,0.9942561984062195,0.4639938473701477,0.3002040982246399,0.025513911619782448,0.9714680314064026,0.46289390325546265,0.30187371373176575,-0.12292219698429108,0.9905416965484619,0.4803677499294281,0.3225118815898895,-0.013000826351344585,0.9863895177841187,0.47835206985473633,0.3231959640979767,-0.05620800331234932,0.9922001957893372,0.4388084411621094,0.36618131399154663,0.1239873394370079,0.9952545166015625,0.4611145853996277,0.36724624037742615,-0.20178206264972687,0.9999233484268188,0.4569992423057556,0.436383992433548,0.16810300946235657,0.039389558136463165,0.49110427498817444,0.4397919774055481,-0.22905771434307098,0.9810066223144531,0.4753013253211975,0.4868207573890686,0.1221574991941452,0.06997454911470413,0.5242626667022705,0.49610060453414917,-0.19829316437244415,0.9701371788978577,0.4767480790615082,0.49767962098121643,0.12377957254648209,0.0879642516374588,0.5290111303329468,0.5081402063369751,-0.2252282202243805,0.9587382674217224,0.47998934984207153,0.4944972097873688,0.10196447372436523,0.0847608894109726,0.531084418296814,0.5034297108650208,-0.21466469764709473,0.952404260635376,0.480040967464447,0.48882660269737244,0.11039149761199951,0.08378299325704575,0.5270490050315857,0.5008245706558228,-0.1925642043352127,0.912050187587738,0.4210030436515808,0.5180144906044006,0.10250920057296753,0.9920228719711304,0.42534103989601135,0.5231289267539978,-0.10256017744541168,0.9976459741592407,0.44628968834877014,0.6183332800865173,0.18626679480075836,0.39158764481544495,0.45820969343185425,0.6283064484596252,-0.14216861128807068,0.9753831624984741,0.4113195836544037,0.7074583172798157,0.29472655057907104,0.6187448501586914,0.4415462017059326,0.7632627487182617,-0.10729954391717911,0.9781014919281006,0.3950546085834503,0.722768247127533,0.30364683270454407,0.6552209258079529,0.4317813813686371,0.7825747728347778,-0.10703863203525543,0.9493734836578369,0.4320073127746582,0.7301501035690308,0.2843077778816223,0.7629123330116272,0.4900411069393158,0.786251425743103,-0.17782273888587952,0.9674381017684937
7,0.48491349816322327,0.32797303795814514,-0.030984407290816307,0.9949150085449219,0.4805489182472229,0.3149118423461914,-0.0221482552587986,0.9906420707702637,0.4795472025871277,0.3144943118095398,-0.022214680910110474,0.9907416105270386,0.47848010063171387,0.3139324486255646,-0.02221016213297844,0.9919307231903076,0.4797101616859436,0.3154849410057068,-0.054163217544555664,0.9932157397270203,0.4780454635620117,0.3157408535480499,-0.0541982427239418,0.994224488735199,0.47628331184387207,0.31589511036872864,-0.054307498037815094,0.99476557970047,0.46496930718421936,0.31992286443710327,0.02266506478190422,0.9740353226661682,0.46280401945114136,0.3221810758113861,-0.11928585916757584,0.9913713335990906,0.4805935025215149,0.3417743146419525,-0.009684624150395393,0.9875499606132507,0.47838735580444336,0.343109130859375,-0.051439303904771805,0.9928744435310364,0.4368477761745453,0.37839841842651367,0.12374935299158096,0.9956504106521606,0.4612520635128021,0.39142483472824097,-0.20096883177757263,0.9999252557754517,0.4562230706214905,0.44432172179222107,0.17717427015304565,0.04175840690732002,0.5016855001449585,0.4488780200481415,-0.20955030620098114,0.9811917543411255,0.4690174460411072,0.4901638925075531,0.163460835814476,0.07092493027448654,0.5431582927703857,0.4961928129196167,-0.14350441098213196,0.9673042297363281,0.46879106760025024,0.49961012601852417,0.17020179331302643,0.08883537352085114,0.5531195402145386,0.5059128403663635,-0.16671141982078552,0.955643892288208,0.471699059009552,0.4947260618209839,0.15104344487190247,0.08566432446241379,0.5539230108261108,0.49936896562576294,-0.16052977740764618,0.9489772915840149,0.47268185019493103,0.49143078923225403,0.15430325269699097,0.0849614366889,0.5482614040374756,0.4977210462093353,-0.1388942301273346,0.9067034125328064,0.4197219908237457,0.534576416015625,0.10300934314727783,0.9926944375038147,0.4257308542728424,0.5447602868080139,-0.10302376747131348,0.9978522658348083,0.447558730840683,0.6195104718208313,0.21290549635887146,0.4031466841697693,0.4672822952270508,0.6319410800933838,-0.14330783486366272,0.9767237305641174,0.4107441306114197,0.7066918611526489,0.3407682180404663,0.6376651525497437,0.4411892294883728,0.7628118991851807,-0.10636285692453384,0.9796111583709717,0.39533624053001404,0.7201451659202576,0.3516731858253479,0.6698042154312134,0.4313381314277649,0.782250702381134,-0.10447701066732407,0.9516475796699524,0.4328024983406067,0.7271339893341064,0.3386385142803192,0.777460515499115,0.48868077993392944,0.7871598601341248,-0.16845397651195526,0.9699342846870422
8,0.4857026934623718,0.3719039857387543,-0.06886140257120132,0.9953736662864685,0.48084625601768494,0.360928475856781,-0.06037265062332153,0.9914567470550537,0.47973817586898804,0.3604449927806854,-0.06044309586286545,0.9915441870689392,0.4786280691623688,0.3598767817020416,-0.06045198440551758,0.9926538467407227,0.48055800795555115,0.36132365465164185,-0.0969751626253128,0.9938222169876099,0.4792218804359436,0.3613055348396301,-0.0969783365726471,0.9947381615638733,0.47778183221817017,0.3610980808734894,-0.09703420102596283,0.9952352643013,0.4663466811180115,0.363150954246521,-0.004766096360981464,0.9764589071273804,0.46532922983169556,0.36521777510643005,-0.1696307361125946,0.9921375513076782,0.4809654653072357,0.3800172805786133,-0.04335454851388931,0.9886361956596375,0.4798274040222168,0.38084885478019714,-0.0912197083234787,0.9935026168823242,0.44155311584472656,0.4196511507034302,0.10696737468242645,0.9960193634033203,0.4566878378391266,0.42236554622650146,-0.24443690478801727,0.9999107718467712,0.49086794257164,0.4562070965766907,0.15075600147247314,0.06550958007574081,0.5150148868560791,0.4642997086048126,-0.2987537980079651,0.9822879433631897,0.533289909362793,0.4863910675048828,0.06961701065301895,0.10948449373245239,0.5722373723983765,0.49646085500717163,-0.27102547883987427,0.9692479372024536,0.5401376485824585,0.48255226016044617,0.06641240417957306,0.1306665986776352,0.5845969915390015,0.5011987090110779,-0.31091421842575073,0.9582092761993408,0.5421510338783264,0.47726303339004517,0.037299297749996185,0.12876619398593903,0.5834599733352661,0.4938780665397644,-0.29572993516921997,0.951896071434021,0.5406601428985596,0.48035043478012085,0.05405109003186226,0.12685352563858032,0.5781599283218384,0.49509572982788086,-0.2652263045310974,0.9114922285079956,0.41672611236572266,0.5736266374588013,0.10943244397640228,0.9932470917701721,0.4142789840698242,0.5735658407211304,-0.10941235721111298,0.9979118704795837,0.46102088689804077,0.6341599225997925,0.20951059460639954,0.42454609274864197,0.47483888268470764,0.6371878385543823,-0.11280403286218643,0.9785324335098267,0.4100816249847412,0.7094387412071228,0.33073368668556213,0.6594977378845215,0.440997838973999,0.7616979479789734,-0.007709422614425421,0.9813633561134338,0.3938874900341034,0.7209957838058472,0.3418320119380951,0.691044807434082,0.4308163523674011,0.7801801562309265,0.0011181796435266733,0.9557012319564819,0.43041306734085083,0.7311743497848511,0.3337368667125702,0.7929695844650269,0.4883895814418793,0.7872604131698608,-0.028148774057626724,0.9724826812744141
9,0.48700419068336487,0.38989928364753723,-0.1309952735900879,0.9958160519599915,0.48154181241989136,0.3792763650417328,-0.11827775090932846,0.992277979850769,0.48042377829551697,0.3789996802806854,-0.11834122240543365,0.9923576712608337,0.47911301255226135,0.37829649448394775,-0.11834318935871124,0.9933634400367737,0.48140057921409607,0.37992414832115173,-0.15712478756904602,0.9944218993186951,0.4802207946777344,0.3810805380344391,-0.15715350210666656,0.9952499270439148,0.4787001609802246,0.3809920847415924,-0.1572357714176178,0.9957004189491272,0.4668278694152832,0.3841746747493744,-0.04444510489702225,0.9787682294845581,0.46703553199768066,0.3872652053833008,-0.22025606036186218,0.9929036498069763,0.4816032946109772,0.40383023023605347,-0.09904657304286957,0.9897236824035645,0.48231926560401917,0.4068400263786316,-0.15034279227256775,0.9941290616989136,0.4396548271179199,0.4413715898990631,0.08864220976829529,0.9963744878768921,0.4572441577911377,0.4524596929550171,-0.2948218286037445,0.9999160170555115,0.48149046301841736,0.4798111319541931,0.15671683847904205,0.07745343446731567,0.529376208782196,0.49404001235961914,-0.3621833920478821,0.9837260842323303,0.5232692956924438,0.513084352016449,0.13574466109275818,0.12181317061185837,0.5976391434669495,0.5083227157592773,-0.3602278530597687,0.9719138145446777,0.5260105133056641,0.5040300488471985,0.14698776602745056,0.14743894338607788,0.6186939477920532,0.5212356448173523,-0.41114044189453125,0.9617807865142822,0.5307132005691528,0.5004284381866455,0.11163856834173203,0.14571307599544525,0.6167868375778198,0.507424533367157,-0.3899683952331543,0.9559953212738037,0.531397819519043,0.5075048208236694,0.12106756865978241,0.14408768713474274,0.6097467541694641,0.5150027871131897,-0.3534725308418274,0.9182599186897278,0.4082888662815094,0.593395471572876,0.12087060511112213,0.9938724040985107,0.4096404016017914,0.5970447659492493,-0.12090368568897247,0.9981095194816589,0.46322616934776306,0.6277354955673218,0.2847972512245178,0.44558703899383545,0.48029881715774536,0.6417496204376221,-0.14586985111236572,0.9803645014762878,0.41010451316833496,0.7092489004135132,0.47541847825050354,0.6824573278427124,0.44370874762535095,0.7625724673271179,-0.037171490490436554,0.9830886721611023,0.3942086696624756,0.7213404178619385,0.49498772621154785,0.7132565379142761,0.43088498711586,0.7812222242355347,-0.027973804622888565,0.9596776366233826,0.4306448996067047,0.729653000831604,0.4882068634033203,0.8089521527290344,0.4876677393913269,0.7877592444419861,-0.07162033021450043,0.9750346541404724
